task,dataset_type,method_base,method_id,k,n_rankings,n_datasets,effective_k,returned_count,missing_count,dataset_size_cap_count,informative_count,redundant_count,signal_or_redundant_count,explicit_noise_count,background_null_count,pure_noise_count,correlated_noise_count,returned_share,missing_share,dataset_size_cap_share,informative_share,redundant_share,signal_or_redundant_share,explicit_noise_share,background_null_share,pure_noise_share,correlated_noise_share
classification,bias,pi,pi__6e89acc5e72da5a8,100,25,1,100.0,100.0,0.0,0.0,10.0,0.0,10.0,50.0,40.0,90.0,0.0,1.0,0.0,0.0,0.1,0.0,0.1,0.5,0.4,0.9,0.0
classification,bias,ptest_mc,ptest_mc__307d6fc3284c28e2,100,25,1,100.0,100.0,0.0,0.0,10.0,0.0,10.0,50.0,40.0,90.0,0.0,1.0,0.0,0.0,0.1,0.0,0.1,0.5,0.4,0.9,0.0
classification,bias,ptest_rdc,ptest_rdc__307d6fc3284c28e2,100,25,1,100.0,100.0,0.0,0.0,10.0,0.0,10.0,50.0,40.0,90.0,0.0,1.0,0.0,0.0,0.1,0.0,0.1,0.5,0.4,0.9,0.0
classification,bias,r_cforest,r_cforest__37be32340835a93b,100,25,1,100.0,100.0,0.0,0.0,10.0,0.0,10.0,50.0,40.0,90.0,0.0,1.0,0.0,0.0,0.1,0.0,0.1,0.5,0.4,0.9,0.0
classification,bias,r_ctree,r_ctree__b6e09ceb0eb26367,100,25,1,100.0,100.0,0.0,0.0,10.0,0.0,10.0,50.0,40.0,90.0,0.0,1.0,0.0,0.0,0.1,0.0,0.1,0.5,0.4,0.9,0.0
classification,bias,rf,rf__27caa3a0a3b84fd9,100,25,1,100.0,100.0,0.0,0.0,10.0,0.0,10.0,50.0,40.0,90.0,0.0,1.0,0.0,0.0,0.1,0.0,0.1,0.5,0.4,0.9,0.0
classification,bias,rfe,rfe__99914b932bd37a50,100,25,1,100.0,100.0,0.0,0.0,10.0,0.0,10.0,50.0,40.0,90.0,0.0,1.0,0.0,0.0,0.1,0.0,0.1,0.5,0.4,0.9,0.0
classification,bias,xgb,xgb__1c62fadfc5e2988f,100,25,1,100.0,100.0,0.0,0.0,10.0,0.0,10.0,50.0,40.0,90.0,0.0,1.0,0.0,0.0,0.1,0.0,0.1,0.5,0.4,0.9,0.0
classification,confounder,boruta,boruta__7f986516a1727870,1,25,1,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
classification,confounder,cat,cat__024a0842d4337711,1,25,1,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
classification,confounder,lgbm,lgbm__71ba9ba402678146,1,25,1,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
classification,confounder,ptest_mc,ptest_mc__307d6fc3284c28e2,1,25,1,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
classification,confounder,ptest_rdc,ptest_rdc__307d6fc3284c28e2,1,25,1,1.0,1.0,0.0,0.0,0.96,0.0,0.96,0.0,0.0,0.0,0.04,1.0,0.0,0.0,0.96,0.0,0.96,0.0,0.0,0.0,0.04
classification,confounder,xgb,xgb__1c62fadfc5e2988f,1,25,1,1.0,1.0,0.0,0.0,0.88,0.0,0.88,0.0,0.0,0.0,0.12,1.0,0.0,0.0,0.88,0.0,0.88,0.0,0.0,0.0,0.12
classification,confounder,rfe,rfe__99914b932bd37a50,1,25,1,1.0,1.0,0.0,0.0,0.76,0.0,0.76,0.0,0.0,0.0,0.24,1.0,0.0,0.0,0.76,0.0,0.76,0.0,0.0,0.0,0.24
classification,confounder,cit,cit__bc8d0ddbb26c15b5,1,25,1,1.0,1.0,0.0,0.0,0.68,0.0,0.68,0.0,0.04,0.04,0.28,1.0,0.0,0.0,0.68,0.0,0.68,0.0,0.04,0.04,0.28
classification,confounder,et,et__f5580a1865f967c8,1,25,1,1.0,1.0,0.0,0.0,0.68,0.0,0.68,0.0,0.0,0.0,0.32,1.0,0.0,0.0,0.68,0.0,0.68,0.0,0.0,0.0,0.32
classification,confounder,r_cforest,r_cforest__37be32340835a93b,1,25,1,1.0,1.0,0.0,0.0,0.64,0.0,0.64,0.0,0.0,0.0,0.36,1.0,0.0,0.0,0.64,0.0,0.64,0.0,0.0,0.0,0.36
classification,confounder,rf,rf__27caa3a0a3b84fd9,1,25,1,1.0,1.0,0.0,0.0,0.6,0.0,0.6,0.0,0.0,0.0,0.4,1.0,0.0,0.0,0.6,0.0,0.6,0.0,0.0,0.0,0.4
classification,confounder,pi,pi__6e89acc5e72da5a8,1,25,1,1.0,1.0,0.0,0.0,0.56,0.0,0.56,0.0,0.0,0.0,0.44,1.0,0.0,0.0,0.56,0.0,0.56,0.0,0.0,0.0,0.44
classification,confounder,cif,cif__4ee6725d43ec8e5a,1,25,1,1.0,1.0,0.0,0.0,0.36,0.0,0.36,0.0,0.0,0.0,0.64,1.0,0.0,0.0,0.36,0.0,0.36,0.0,0.0,0.0,0.64
classification,confounder,cpi,cpi__6e89acc5e72da5a8,1,25,1,1.0,1.0,0.0,0.0,0.04,0.0,0.04,0.0,0.16,0.16,0.8,1.0,0.0,0.0,0.04,0.0,0.04,0.0,0.16,0.16,0.8
classification,confounder,r_ctree,r_ctree__b6e09ceb0eb26367,1,25,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.72,0.28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.72,0.28
classification,confounder,boruta,boruta__7f986516a1727870,2,25,1,2.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
classification,confounder,rfe,rfe__99914b932bd37a50,2,25,1,2.0,2.0,0.0,0.0,1.68,0.0,1.68,0.0,0.0,0.0,0.32,1.0,0.0,0.0,0.84,0.0,0.84,0.0,0.0,0.0,0.16
classification,confounder,lgbm,lgbm__71ba9ba402678146,2,25,1,2.0,2.0,0.0,0.0,1.36,0.0,1.36,0.0,0.0,0.0,0.64,1.0,0.0,0.0,0.68,0.0,0.68,0.0,0.0,0.0,0.32
classification,confounder,xgb,xgb__1c62fadfc5e2988f,2,25,1,2.0,2.0,0.0,0.0,1.36,0.0,1.36,0.0,0.0,0.0,0.64,1.0,0.0,0.0,0.68,0.0,0.68,0.0,0.0,0.0,0.32
classification,confounder,cit,cit__bc8d0ddbb26c15b5,2,25,1,2.0,2.0,0.0,0.0,1.32,0.0,1.32,0.0,0.04,0.04,0.64,1.0,0.0,0.0,0.66,0.0,0.66,0.0,0.02,0.02,0.32
classification,confounder,cat,cat__024a0842d4337711,2,25,1,2.0,2.0,0.0,0.0,1.08,0.0,1.08,0.0,0.0,0.0,0.92,1.0,0.0,0.0,0.54,0.0,0.54,0.0,0.0,0.0,0.46
classification,confounder,et,et__f5580a1865f967c8,2,25,1,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.5
classification,confounder,ptest_mc,ptest_mc__307d6fc3284c28e2,2,25,1,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.5
classification,confounder,ptest_rdc,ptest_rdc__307d6fc3284c28e2,2,25,1,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.5
classification,confounder,rf,rf__27caa3a0a3b84fd9,2,25,1,2.0,2.0,0.0,0.0,0.92,0.0,0.92,0.0,0.0,0.0,1.08,1.0,0.0,0.0,0.46,0.0,0.46,0.0,0.0,0.0,0.54
classification,confounder,pi,pi__6e89acc5e72da5a8,2,25,1,2.0,2.0,0.0,0.0,0.88,0.0,0.88,0.0,0.04,0.04,1.08,1.0,0.0,0.0,0.44,0.0,0.44,0.0,0.02,0.02,0.54
classification,confounder,r_cforest,r_cforest__37be32340835a93b,2,25,1,2.0,2.0,0.0,0.0,0.88,0.0,0.88,0.0,0.0,0.0,1.12,1.0,0.0,0.0,0.44,0.0,0.44,0.0,0.0,0.0,0.56
classification,confounder,cif,cif__4ee6725d43ec8e5a,2,25,1,2.0,2.0,0.0,0.0,0.84,0.0,0.84,0.0,0.0,0.0,1.16,1.0,0.0,0.0,0.42,0.0,0.42,0.0,0.0,0.0,0.58
classification,confounder,cpi,cpi__6e89acc5e72da5a8,2,25,1,2.0,2.0,0.0,0.0,0.32,0.0,0.32,0.0,0.4,0.4,1.28,1.0,0.0,0.0,0.16,0.0,0.16,0.0,0.2,0.2,0.64
classification,confounder,r_ctree,r_ctree__b6e09ceb0eb26367,2,25,1,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.56,1.56,0.44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.78,0.22
classification,confounder,boruta,boruta__7f986516a1727870,5,25,1,5.0,5.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
classification,confounder,rfe,rfe__99914b932bd37a50,5,25,1,5.0,5.0,0.0,0.0,3.2,0.0,3.2,0.0,0.0,0.0,1.8,1.0,0.0,0.0,0.64,0.0,0.64,0.0,0.0,0.0,0.36
classification,confounder,cit,cit__bc8d0ddbb26c15b5,5,25,1,5.0,5.0,0.0,0.0,3.16,0.0,3.16,0.0,0.04,0.04,1.8,1.0,0.0,0.0,0.632,0.0,0.632,0.0,0.008,0.008,0.36
classification,confounder,xgb,xgb__1c62fadfc5e2988f,5,25,1,5.0,5.0,0.0,0.0,3.04,0.0,3.04,0.0,0.0,0.0,1.96,1.0,0.0,0.0,0.608,0.0,0.608,0.0,0.0,0.0,0.392
classification,confounder,lgbm,lgbm__71ba9ba402678146,5,25,1,5.0,5.0,0.0,0.0,2.88,0.0,2.88,0.0,0.0,0.0,2.12,1.0,0.0,0.0,0.5760000000000001,0.0,0.5760000000000001,0.0,0.0,0.0,0.424
classification,confounder,ptest_rdc,ptest_rdc__307d6fc3284c28e2,5,25,1,5.0,5.0,0.0,0.0,2.24,0.0,2.24,0.0,0.0,0.0,2.76,1.0,0.0,0.0,0.44800000000000006,0.0,0.44800000000000006,0.0,0.0,0.0,0.552
classification,confounder,ptest_mc,ptest_mc__307d6fc3284c28e2,5,25,1,5.0,5.0,0.0,0.0,2.2,0.0,2.2,0.0,0.0,0.0,2.8,1.0,0.0,0.0,0.44,0.0,0.44,0.0,0.0,0.0,0.56
classification,confounder,cif,cif__4ee6725d43ec8e5a,5,25,1,5.0,5.0,0.0,0.0,2.16,0.0,2.16,0.0,0.0,0.0,2.84,1.0,0.0,0.0,0.43200000000000005,0.0,0.43200000000000005,0.0,0.0,0.0,0.568
classification,confounder,rf,rf__27caa3a0a3b84fd9,5,25,1,5.0,5.0,0.0,0.0,2.08,0.0,2.08,0.0,0.0,0.0,2.92,1.0,0.0,0.0,0.41600000000000004,0.0,0.41600000000000004,0.0,0.0,0.0,0.584
classification,confounder,r_cforest,r_cforest__37be32340835a93b,5,25,1,5.0,5.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.4,0.0,0.4,0.0,0.0,0.0,0.6
classification,confounder,cat,cat__024a0842d4337711,5,25,1,5.0,5.0,0.0,0.0,1.92,0.0,1.92,0.0,0.0,0.0,3.08,1.0,0.0,0.0,0.384,0.0,0.384,0.0,0.0,0.0,0.616
classification,confounder,et,et__f5580a1865f967c8,5,25,1,5.0,5.0,0.0,0.0,1.88,0.0,1.88,0.0,0.0,0.0,3.12,1.0,0.0,0.0,0.376,0.0,0.376,0.0,0.0,0.0,0.624
classification,confounder,pi,pi__6e89acc5e72da5a8,5,25,1,5.0,5.0,0.0,0.0,1.88,0.0,1.88,0.0,0.08,0.08,3.04,1.0,0.0,0.0,0.376,0.0,0.376,0.0,0.016,0.016,0.608
classification,confounder,cpi,cpi__6e89acc5e72da5a8,5,25,1,5.0,5.0,0.0,0.0,0.92,0.0,0.92,0.0,1.56,1.56,2.52,1.0,0.0,0.0,0.18400000000000002,0.0,0.18400000000000002,0.0,0.31200000000000006,0.31200000000000006,0.504
classification,confounder,r_ctree,r_ctree__b6e09ceb0eb26367,5,25,1,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.28,3.28,1.72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6559999999999999,0.6559999999999999,0.344
classification,confounder,boruta,boruta__7f986516a1727870,10,25,1,10.0,10.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.6,0.0,0.6,0.0,0.0,0.0,0.4
classification,confounder,xgb,xgb__1c62fadfc5e2988f,10,25,1,10.0,10.0,0.0,0.0,5.48,0.0,5.48,0.0,0.0,0.0,4.52,1.0,0.0,0.0,0.5479999999999999,0.0,0.5479999999999999,0.0,0.0,0.0,0.452
classification,confounder,lgbm,lgbm__71ba9ba402678146,10,25,1,10.0,10.0,0.0,0.0,5.36,0.0,5.36,0.0,0.0,0.0,4.64,1.0,0.0,0.0,0.536,0.0,0.536,0.0,0.0,0.0,0.46399999999999997
classification,confounder,cit,cit__bc8d0ddbb26c15b5,10,25,1,10.0,10.0,0.0,0.0,5.08,0.0,5.08,0.0,0.08,0.08,4.84,1.0,0.0,0.0,0.508,0.0,0.508,0.0,0.008,0.008,0.484
classification,confounder,rfe,rfe__99914b932bd37a50,10,25,1,10.0,10.0,0.0,0.0,4.08,0.0,4.08,0.0,0.0,0.0,5.92,1.0,0.0,0.0,0.408,0.0,0.408,0.0,0.0,0.0,0.592
classification,confounder,ptest_mc,ptest_mc__307d6fc3284c28e2,10,25,1,10.0,10.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.4,0.0,0.4,0.0,0.0,0.0,0.6
classification,confounder,r_cforest,r_cforest__37be32340835a93b,10,25,1,10.0,10.0,0.0,0.0,3.84,0.0,3.84,0.0,0.0,0.0,6.16,1.0,0.0,0.0,0.384,0.0,0.384,0.0,0.0,0.0,0.616
classification,confounder,cat,cat__024a0842d4337711,10,25,1,10.0,10.0,0.0,0.0,3.72,0.0,3.72,0.0,0.0,0.0,6.28,1.0,0.0,0.0,0.37200000000000005,0.0,0.37200000000000005,0.0,0.0,0.0,0.628
classification,confounder,rf,rf__27caa3a0a3b84fd9,10,25,1,10.0,10.0,0.0,0.0,3.64,0.0,3.64,0.0,0.0,0.0,6.36,1.0,0.0,0.0,0.364,0.0,0.364,0.0,0.0,0.0,0.6359999999999999
classification,confounder,cif,cif__4ee6725d43ec8e5a,10,25,1,10.0,10.0,0.0,0.0,3.56,0.0,3.56,0.0,0.0,0.0,6.44,1.0,0.0,0.0,0.35600000000000004,0.0,0.35600000000000004,0.0,0.0,0.0,0.6439999999999999
classification,confounder,et,et__f5580a1865f967c8,10,25,1,10.0,10.0,0.0,0.0,3.56,0.0,3.56,0.0,0.0,0.0,6.44,1.0,0.0,0.0,0.35600000000000004,0.0,0.35600000000000004,0.0,0.0,0.0,0.6439999999999999
classification,confounder,ptest_rdc,ptest_rdc__307d6fc3284c28e2,10,25,1,10.0,10.0,0.0,0.0,3.56,0.0,3.56,0.0,0.0,0.0,6.44,1.0,0.0,0.0,0.35600000000000004,0.0,0.35600000000000004,0.0,0.0,0.0,0.6439999999999999
classification,confounder,pi,pi__6e89acc5e72da5a8,10,25,1,10.0,10.0,0.0,0.0,3.2,0.0,3.2,0.0,0.96,0.96,5.84,1.0,0.0,0.0,0.32,0.0,0.32,0.0,0.096,0.096,0.584
classification,confounder,cpi,cpi__6e89acc5e72da5a8,10,25,1,10.0,10.0,0.0,0.0,1.64,0.0,1.64,0.0,4.28,4.28,4.08,1.0,0.0,0.0,0.16399999999999998,0.0,0.16399999999999998,0.0,0.428,0.428,0.408
classification,confounder,r_ctree,r_ctree__b6e09ceb0eb26367,10,25,1,10.0,10.0,0.0,0.0,0.24,0.0,0.24,0.0,7.72,7.72,2.04,1.0,0.0,0.0,0.024000000000000004,0.0,0.024000000000000004,0.0,0.772,0.772,0.204
classification,confounder,rfe,rfe__99914b932bd37a50,20,25,1,20.0,20.0,0.0,0.0,7.88,0.0,7.88,0.0,0.0,0.0,12.12,1.0,0.0,0.0,0.39399999999999996,0.0,0.39399999999999996,0.0,0.0,0.0,0.606
classification,confounder,xgb,xgb__1c62fadfc5e2988f,20,25,1,20.0,20.0,0.0,0.0,7.64,0.0,7.64,0.0,0.52,0.52,11.84,1.0,0.0,0.0,0.382,0.0,0.382,0.0,0.026000000000000002,0.026000000000000002,0.5920000000000001
classification,confounder,lgbm,lgbm__71ba9ba402678146,20,25,1,20.0,20.0,0.0,0.0,7.6,0.0,7.6,0.0,0.16,0.16,12.24,1.0,0.0,0.0,0.38,0.0,0.38,0.0,0.008,0.008,0.612
classification,confounder,cat,cat__024a0842d4337711,20,25,1,20.0,20.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,0.35,0.0,0.35,0.0,0.0,0.0,0.65
classification,confounder,ptest_mc,ptest_mc__307d6fc3284c28e2,20,25,1,20.0,20.0,0.0,0.0,6.96,0.0,6.96,0.0,0.0,0.0,13.04,1.0,0.0,0.0,0.348,0.0,0.348,0.0,0.0,0.0,0.652
classification,confounder,rf,rf__27caa3a0a3b84fd9,20,25,1,20.0,20.0,0.0,0.0,6.88,0.0,6.88,0.0,0.0,0.0,13.12,1.0,0.0,0.0,0.344,0.0,0.344,0.0,0.0,0.0,0.6559999999999999
classification,confounder,et,et__f5580a1865f967c8,20,25,1,20.0,20.0,0.0,0.0,6.8,0.0,6.8,0.0,0.0,0.0,13.2,1.0,0.0,0.0,0.34,0.0,0.34,0.0,0.0,0.0,0.66
classification,confounder,cif,cif__4ee6725d43ec8e5a,20,25,1,20.0,20.0,0.0,0.0,6.76,0.0,6.76,0.0,0.0,0.0,13.24,1.0,0.0,0.0,0.33799999999999997,0.0,0.33799999999999997,0.0,0.0,0.0,0.662
classification,confounder,ptest_rdc,ptest_rdc__307d6fc3284c28e2,20,25,1,20.0,20.0,0.0,0.0,6.76,0.0,6.76,0.0,0.04,0.04,13.2,1.0,0.0,0.0,0.33799999999999997,0.0,0.33799999999999997,0.0,0.002,0.002,0.66
classification,confounder,r_cforest,r_cforest__37be32340835a93b,20,25,1,20.0,20.0,0.0,0.0,6.56,0.0,6.56,0.0,0.0,0.0,13.44,1.0,0.0,0.0,0.32799999999999996,0.0,0.32799999999999996,0.0,0.0,0.0,0.672
classification,confounder,boruta,boruta__7f986516a1727870,20,25,1,20.0,20.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,14.0,1.0,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.7
classification,confounder,pi,pi__6e89acc5e72da5a8,20,25,1,20.0,20.0,0.0,0.0,5.24,0.0,5.24,0.0,4.76,4.76,10.0,1.0,0.0,0.0,0.262,0.0,0.262,0.0,0.23800000000000002,0.23800000000000002,0.5
classification,confounder,cit,cit__bc8d0ddbb26c15b5,20,25,1,20.0,20.0,0.0,0.0,5.2,0.0,5.2,0.0,0.08,0.08,14.72,1.0,0.0,0.0,0.26,0.0,0.26,0.0,0.004,0.004,0.736
classification,confounder,cpi,cpi__6e89acc5e72da5a8,20,25,1,20.0,20.0,0.0,0.0,2.48,0.0,2.48,0.0,10.2,10.2,7.32,1.0,0.0,0.0,0.124,0.0,0.124,0.0,0.51,0.51,0.366
classification,confounder,r_ctree,r_ctree__b6e09ceb0eb26367,20,25,1,20.0,20.0,0.0,0.0,0.8,0.0,0.8,0.0,13.64,13.64,5.56,1.0,0.0,0.0,0.04,0.0,0.04,0.0,0.682,0.682,0.278
classification,confounder,xgb,xgb__1c62fadfc5e2988f,25,25,1,25.0,25.0,0.0,0.0,8.44,0.0,8.44,0.0,2.12,2.12,14.44,1.0,0.0,0.0,0.33759999999999996,0.0,0.33759999999999996,0.0,0.0848,0.0848,0.5776
classification,confounder,et,et__f5580a1865f967c8,25,25,1,25.0,25.0,0.0,0.0,8.4,0.0,8.4,0.0,0.0,0.0,16.6,1.0,0.0,0.0,0.336,0.0,0.336,0.0,0.0,0.0,0.664
classification,confounder,rf,rf__27caa3a0a3b84fd9,25,25,1,25.0,25.0,0.0,0.0,8.36,0.0,8.36,0.0,0.04,0.04,16.6,1.0,0.0,0.0,0.3344,0.0,0.3344,0.0,0.0016,0.0016,0.664
classification,confounder,cat,cat__024a0842d4337711,25,25,1,25.0,25.0,0.0,0.0,8.24,0.0,8.24,0.0,0.8,0.8,15.96,1.0,0.0,0.0,0.3296,0.0,0.3296,0.0,0.032,0.032,0.6384000000000001
classification,confounder,r_cforest,r_cforest__37be32340835a93b,25,25,1,25.0,25.0,0.0,0.0,8.16,0.0,8.16,0.0,0.88,0.88,15.96,1.0,0.0,0.0,0.3264,0.0,0.3264,0.0,0.0352,0.0352,0.6384000000000001
classification,confounder,boruta,boruta__7f986516a1727870,25,25,1,25.0,25.0,0.0,0.0,8.12,0.0,8.12,0.0,0.04,0.04,16.84,1.0,0.0,0.0,0.32480000000000003,0.0,0.32480000000000003,0.0,0.0016,0.0016,0.6736
classification,confounder,rfe,rfe__99914b932bd37a50,25,25,1,25.0,25.0,0.0,0.0,8.08,0.0,8.08,0.0,0.84,0.84,16.08,1.0,0.0,0.0,0.3232,0.0,0.3232,0.0,0.0336,0.0336,0.6432000000000001
classification,confounder,ptest_mc,ptest_mc__307d6fc3284c28e2,25,25,1,25.0,25.0,0.0,0.0,8.0,0.0,8.0,0.0,1.0,1.0,16.0,1.0,0.0,0.0,0.32,0.0,0.32,0.0,0.04,0.04,0.64
classification,confounder,lgbm,lgbm__71ba9ba402678146,25,25,1,25.0,25.0,0.0,0.0,7.96,0.0,7.96,0.0,1.56,1.56,15.48,1.0,0.0,0.0,0.3184,0.0,0.3184,0.0,0.062400000000000004,0.062400000000000004,0.6192
classification,confounder,cif,cif__4ee6725d43ec8e5a,25,25,1,25.0,25.0,0.0,0.0,7.92,0.0,7.92,0.0,0.44,0.44,16.64,1.0,0.0,0.0,0.31679999999999997,0.0,0.31679999999999997,0.0,0.0176,0.0176,0.6656
classification,confounder,ptest_rdc,ptest_rdc__307d6fc3284c28e2,25,25,1,25.0,25.0,0.0,0.0,7.64,0.0,7.64,0.0,2.2,2.2,15.16,1.0,0.0,0.0,0.30560000000000004,0.0,0.30560000000000004,0.0,0.08800000000000001,0.08800000000000001,0.6064
classification,confounder,pi,pi__6e89acc5e72da5a8,25,25,1,25.0,25.0,0.0,0.0,5.76,0.0,5.76,0.0,7.76,7.76,11.48,1.0,0.0,0.0,0.2304,0.0,0.2304,0.0,0.3104,0.3104,0.4592
classification,confounder,cit,cit__bc8d0ddbb26c15b5,25,25,1,25.0,25.0,0.0,0.0,5.4,0.0,5.4,0.0,1.04,1.04,18.56,1.0,0.0,0.0,0.21600000000000003,0.0,0.21600000000000003,0.0,0.0416,0.0416,0.7424
classification,confounder,cpi,cpi__6e89acc5e72da5a8,25,25,1,25.0,25.0,0.0,0.0,2.6,0.0,2.6,0.0,13.36,13.36,9.04,1.0,0.0,0.0,0.10400000000000001,0.0,0.10400000000000001,0.0,0.5344000000000001,0.5344000000000001,0.3616
classification,confounder,r_ctree,r_ctree__b6e09ceb0eb26367,25,25,1,25.0,25.0,0.0,0.0,0.8,0.0,0.8,0.0,16.76,16.76,7.44,1.0,0.0,0.0,0.032,0.0,0.032,0.0,0.6704000000000001,0.6704000000000001,0.29760000000000003
classification,confounder,boruta,boruta__7f986516a1727870,50,25,1,50.0,50.0,0.0,0.0,10.0,0.0,10.0,0.0,20.0,20.0,20.0,1.0,0.0,0.0,0.2,0.0,0.2,0.0,0.4,0.4,0.4
classification,confounder,et,et__f5580a1865f967c8,50,25,1,50.0,50.0,0.0,0.0,10.0,0.0,10.0,0.0,20.0,20.0,20.0,1.0,0.0,0.0,0.2,0.0,0.2,0.0,0.4,0.4,0.4
classification,confounder,rfe,rfe__99914b932bd37a50,50,25,1,50.0,50.0,0.0,0.0,10.0,0.0,10.0,0.0,20.32,20.32,19.68,1.0,0.0,0.0,0.2,0.0,0.2,0.0,0.4064,0.4064,0.3936
classification,confounder,rf,rf__27caa3a0a3b84fd9,50,25,1,50.0,50.0,0.0,0.0,9.88,0.0,9.88,0.0,20.4,20.4,19.72,1.0,0.0,0.0,0.19760000000000003,0.0,0.19760000000000003,0.0,0.40800000000000003,0.40800000000000003,0.39440000000000003
classification,confounder,cif,cif__4ee6725d43ec8e5a,50,25,1,50.0,50.0,0.0,0.0,9.72,0.0,9.72,0.0,20.92,20.92,19.36,1.0,0.0,0.0,0.19440000000000002,0.0,0.19440000000000002,0.0,0.41840000000000005,0.41840000000000005,0.3872
classification,confounder,r_cforest,r_cforest__37be32340835a93b,50,25,1,50.0,50.0,0.0,0.0,9.64,0.0,9.64,0.0,21.44,21.44,18.92,1.0,0.0,0.0,0.1928,0.0,0.1928,0.0,0.4288,0.4288,0.3784
classification,confounder,cat,cat__024a0842d4337711,50,25,1,50.0,50.0,0.0,0.0,9.6,0.0,9.6,0.0,21.88,21.88,18.52,1.0,0.0,0.0,0.192,0.0,0.192,0.0,0.4376,0.4376,0.3704
classification,confounder,xgb,xgb__1c62fadfc5e2988f,50,25,1,50.0,50.0,0.0,0.0,9.4,0.0,9.4,0.0,22.4,22.4,18.2,1.0,0.0,0.0,0.188,0.0,0.188,0.0,0.44799999999999995,0.44799999999999995,0.364
classification,confounder,lgbm,lgbm__71ba9ba402678146,50,25,1,50.0,50.0,0.0,0.0,9.2,0.0,9.2,0.0,22.32,22.32,18.48,1.0,0.0,0.0,0.184,0.0,0.184,0.0,0.4464,0.4464,0.3696
classification,confounder,ptest_rdc,ptest_rdc__307d6fc3284c28e2,50,25,1,50.0,50.0,0.0,0.0,8.72,0.0,8.72,0.0,24.16,24.16,17.12,1.0,0.0,0.0,0.1744,0.0,0.1744,0.0,0.4832,0.4832,0.34240000000000004
classification,confounder,ptest_mc,ptest_mc__307d6fc3284c28e2,50,25,1,50.0,50.0,0.0,0.0,8.08,0.0,8.08,0.0,25.56,25.56,16.36,1.0,0.0,0.0,0.1616,0.0,0.1616,0.0,0.5112000000000001,0.5112000000000001,0.3272
classification,confounder,pi,pi__6e89acc5e72da5a8,50,25,1,50.0,50.0,0.0,0.0,7.84,0.0,7.84,0.0,28.36,28.36,13.8,1.0,0.0,0.0,0.1568,0.0,0.1568,0.0,0.5672,0.5672,0.276
classification,confounder,cit,cit__bc8d0ddbb26c15b5,50,25,1,50.0,50.0,0.0,0.0,7.32,0.0,7.32,0.0,24.12,24.12,18.56,1.0,0.0,0.0,0.1464,0.0,0.1464,0.0,0.4824,0.4824,0.3712
classification,confounder,cpi,cpi__6e89acc5e72da5a8,50,25,1,50.0,50.0,0.0,0.0,4.76,0.0,4.76,0.0,33.88,33.88,11.36,1.0,0.0,0.0,0.09519999999999999,0.0,0.09519999999999999,0.0,0.6776000000000001,0.6776000000000001,0.22719999999999999
classification,confounder,r_ctree,r_ctree__b6e09ceb0eb26367,50,25,1,50.0,50.0,0.0,0.0,2.68,0.0,2.68,0.0,39.6,39.6,7.72,1.0,0.0,0.0,0.0536,0.0,0.0536,0.0,0.792,0.792,0.1544
